wban,wth_stn,name,date,num_collisions,year,mo,da,TEMP,dewp,slp,stp,visib,wdsp,mxpsd,gust,max,min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder
14732,LG,LG,2012-08-27,151,2012,08,27,75.8,67.6,1020.6,1019.7,9.5,7.6,22.9,33,82.9,70,0,G,999.9,0,1,0,0,0
94728,CP,CP,2012-08-27,331,2012,08,27,71.9,66.3,1019.7,1015.4,8.6,2.7,8.9,18.1,81,55.4,0.01,G,999.9,1,1,0,0,0
94789,FT,FT,2012-08-27,66,2012,08,27,74.6,68,1021.3,1020.6,9.7,6.3,13.0,18.1,82.4,69.8,0,G,999.9,0,1,0,0,1
14732,LG,LG,2012-08-28,153,2012,08,28,79.9,68.6,1011.3,1010.5,9.7,10.3,15.9,22.9,87.1,72,0.9,G,999.9,0,1,0,0,0
94728,CP,CP,2012-08-28,375,2012,08,28,77.9,67.4,1011.5,1006.9,9,6.0,15.9,22.9,86,69.8,0.75,G,999.9,0,1,0,0,0
94789,FT,FT,2012-08-28,59,2012,08,28,79.4,68.2,1012,1011.3,9.8,11.7,15.9,21,89.1,70,0.62,G,999.9,0,1,0,0,0
14732,LG,LG,2012-08-29,146,2012,08,29,75.2,55,1013.6,1012.6,10,8.9,14.0,999.9,87.1,68,0.13,G,999.9,0,0,0,0,0
94728,CP,CP,2012-08-29,333,2012,08,29,73.3,53.2,1014,1009.3,10,4.7,15.0,21,79,64.4,0.01,G,999.9,0,0,0,0,0
94789,FT,FT,2012-08-29,71,2012,08,29,74.7,53.8,1013.9,1013.1,10,8.4,12.0,19,89.1,66.9,0.1,G,999.9,0,0,0,0,0
14732,LG,LG,2012-08-30,144,2012,08,30,75.2,50.5,1017.3,1016.2,10,5.4,8.9,999.9,84.9,66,0,G,999.9,0,0,0,0,0
94728,CP,CP,2012-08-30,415,2012,08,30,72,49.4,1017.6,1012.8,10,2.5,15.9,20,82,57.2,0,G,999.9,0,0,0,0,0
94789,FT,FT,2012-08-30,59,2012,08,30,73.5,52,1017.6,1016.9,10,6.7,13.0,15.9,84,62.1,0,G,999.9,0,0,0,0,0
14732,LG,LG,2012-08-31,190,2012,08,31,81.9,56.4,1016.2,1015.1,10,8.3,13.0,19,93,66,0,G,999.9,0,0,0,0,0
94728,CP,CP,2012-08-31,442,2012,08,31,78.7,56.1,1016.3,1011.4,9.9,3.9,20.0,27,90,68,0,G,999.9,0,0,0,0,0
94789,FT,FT,2012-08-31,69,2012,08,31,77.9,61.8,1016.8,1016,9.9,11.3,17.1,999.9,90,62.1,0,G,999.9,0,0,0,0,0
14732,LG,LG,2012-09-01,158,2012,09,01,83.4,63.2,1014.4,1013.3,10,10.0,14.0,19,93,75,0,G,999.9,0,0,0,0,0
94728,CP,CP,2012-09-01,292,2012,09,01,81.6,61.3,1014.6,1009.9,9.9,4.7,16.9,22.9,90,62.6,0,G,999.9,0,0,0,0,0
94789,FT,FT,2012-09-01,65,2012,09,01,80.7,64.5,1014.7,1013.9,10,10.5,18.1,22,91.9,73,0,G,999.9,0,0,0,0,0
14732,LG,LG,2012-09-02,105,2012,09,02,76.1,66.8,1017.6,1016.6,10,7.0,9.9,999.9,89.1,72,0,G,999.9,0,0,0,0,0
94728,CP,CP,2012-09-02,256,2012,09,02,75.4,65.9,1017.7,1013,9.8,3.2,11.1,999.9,80.1,62.1,0,G,999.9,0,0,0,0,0
94789,FT,FT,2012-09-02,60,2012,09,02,75.1,67,1018,1017.3,10,6.5,9.9,999.9,91.9,71.1,0,G,999.9,0,0,0,0,0
14732,LG,LG,2012-09-03,104,2012,09,03,75.1,66.3,1019.4,1018.5,10,9.1,13.0,14,81,72,0,G,999.9,0,0,0,0,0
94728,CP,CP,2012-09-03,220,2012,09,03,73.8,65.1,1019.8,1015,10,4.5,14.0,999.9,79,55.4,0,G,999.9,0,0,0,0,0
94789,FT,FT,2012-09-03,49,2012,09,03,73.5,67.5,1019.9,1019.1,9.4,9.3,15.9,22.9,81,71.1,0.58,G,999.9,0,1,0,0,0
14732,LG,LG,2012-09-04,171,2012,09,04,74.5,69.6,1016.6,1015.5,9.7,7.3,14.0,19,81,71.1,0.01,G,999.9,0,1,0,0,0
94728,CP,CP,2012-09-04,365,2012,09,04,72.6,68.4,1016.8,1011.7,8.8,4.7,15.9,999.9,79,60.8,0.02,G,999.9,0,1,0,0,0
94789,FT,FT,2012-09-04,70,2012,09,04,73.5,70,1016.8,1016.3,9,6.9,14.0,19,78.8,69.8,0.38,G,999.9,0,1,0,0,0
14732,LG,LG,2012-09-05,151,2012,09,05,78.6,72.6,1009.2,1008.2,9.9,8.1,15.9,20,84.9,71.1,0.15,G,999.9,0,1,0,0,0
94728,CP,CP,2012-09-05,387,2012,09,05,75.2,71.5,1009.7,1004.7,6.7,5.4,16.9,22.9,80.1,71.1,0.13,G,999.9,0,1,0,0,0
94789,FT,FT,2012-09-05,63,2012,09,05,77.7,73.5,1010.1,1009.1,8.5,11.4,19.0,22,84.2,75,0.25,G,999.9,0,1,0,0,1
14732,LG,LG,2012-09-06,149,2012,09,06,75.9,66.3,1011,1009.9,10,4.9,9.9,17.1,84.9,72,0.46,G,999.9,0,0,0,0,0
94728,CP,CP,2012-09-06,364,2012,09,06,73.2,65.3,1011.3,1006.7,9.7,2.3,12.0,999.9,79,62.6,0.59,G,999.9,0,1,0,0,0
94789,FT,FT,2012-09-06,59,2012,09,06,74.2,66.6,1011.4,1010.6,10,4.5,8.9,999.9,84,69.1,0.16,G,999.9,0,0,0,0,0
14732,LG,LG,2012-09-07,173,2012,09,07,79,69.2,1012,1011,9.8,5.9,15.9,999.9,87.1,72,0,G,999.9,0,0,0,0,0
94728,CP,CP,2012-09-07,432,2012,09,07,77,67.8,1012.2,1007.5,8.7,2.7,8.0,999.9,86,64.4,0,G,999.9,0,0,0,0,0
94789,FT,FT,2012-09-07,75,2012,09,07,76,70.1,1012.7,1011.9,9,7.1,15.9,21,82.9,69.1,0,G,999.9,0,0,0,0,0
14732,LG,LG,2012-09-08,169,2012,09,08,78.3,70.6,1007.6,1006.9,9.4,11.7,24.1,32.1,87.1,73,0,G,999.9,1,1,0,0,0
94728,CP,CP,2012-09-08,363,2012,09,08,75.3,69.6,1007.5,1003.2,8.8,5.8,15.9,28.9,81,69.1,0,G,999.9,1,1,0,0,0
94789,FT,FT,2012-09-08,66,2012,09,08,77.1,71.8,1008.7,1007.8,9.9,14.0,24.1,34,82.9,70,0,G,999.9,0,1,0,0,1
14732,LG,LG,2012-09-09,121,2012,09,09,70.9,57.5,1009,1008,10,7.1,13.0,999.9,82.9,66,1.18,G,999.9,0,1,0,0,0
94728,CP,CP,2012-09-09,298,2012,09,09,68.4,57.3,1009.6,1004.6,9.5,3.0,16.9,21,75.9,60.8,0.04,G,999.9,0,1,0,0,0
94789,FT,FT,2012-09-09,45,2012,09,09,69.7,59.1,1009.4,1008.7,9.9,6.4,14.0,999.9,82.9,64.9,0.3,G,999.9,0,1,0,0,0
14732,LG,LG,2012-09-10,151,2012,09,10,67.9,51.2,1013.7,1012.6,10,11.4,18.1,24.1,79,61,0,G,999.9,0,0,0,0,0
94728,CP,CP,2012-09-10,415,2012,09,10,65.4,49.1,1014.3,1009.5,10,5.7,20.0,26,71.1,55.4,0.16,G,999.9,0,1,0,0,0
94789,FT,FT,2012-09-10,71,2012,09,10,67.8,49,1013.9,1013.1,10,12.1,20.0,28.9,75.9,60.1,0,G,999.9,0,1,0,0,0
14732,LG,LG,2012-09-11,139,2012,09,11,65.1,43.6,1022.4,1021.4,10,6.4,12.0,18.1,75,57.9,0,G,999.9,0,0,0,0,0
94728,CP,CP,2012-09-11,325,2012,09,11,62.8,41.8,1022.9,1018,10,3.1,18.1,26,72,54,0,G,999.9,0,0,0,0,0
94789,FT,FT,2012-09-11,57,2012,09,11,64,41.4,1022.8,1022,10,7.1,13.0,18.1,75.9,54,0,G,999.9,0,0,0,0,0
14732,LG,LG,2012-09-12,163,2012,09,12,70.8,51.5,1026.2,1025.2,10,4.8,11.1,999.9,80.1,57.9,0,G,999.9,0,0,0,0,0
94728,CP,CP,2012-09-12,412,2012,09,12,68.5,49.7,1026.5,1021.6,10,2.1,9.9,999.9,80.1,55,0,G,999.9,0,0,0,0,0
94789,FT,FT,2012-09-12,76,2012,09,12,68.1,52.9,1026.8,1026,10,5.4,11.1,999.9,77,54,0,G,999.9,0,0,0,0,0
14732,LG,LG,2012-09-13,164,2012,09,13,71.9,56.3,1027.3,1026.3,10,6.7,12.0,15,80.1,64,0,G,999.9,0,0,0,0,0
94728,CP,CP,2012-09-13,397,2012,09,13,70.4,54.8,1027.4,1022.6,10,3.2,9.9,999.9,80.1,62.1,0,G,999.9,0,0,0,0,0
94789,FT,FT,2012-09-13,71,2012,09,13,69.3,57.8,1028,1027.3,10,7.2,11.1,999.9,77,60.1,0,G,999.9,0,0,0,0,0
14732,LG,LG,2012-09-14,180,2012,09,14,72.1,59.1,1023.4,1022.4,10,7.3,15.0,17.1,80.1,66,0,G,999.9,0,0,0,0,0
94728,CP,CP,2012-09-14,355,2012,09,14,70.5,57.7,1023.4,1018.5,9.7,2.3,9.9,999.9,80.1,55.4,0,G,999.9,0,0,0,0,0
94789,FT,FT,2012-09-14,74,2012,09,14,70,60,1024.2,1023.4,10,7.6,13.0,999.9,77,62.1,0,G,999.9,0,0,0,0,0
14732,LG,LG,2012-09-15,157,2012,09,15,69.3,54.5,1018.8,1017.8,10,11.8,21.0,26,80.1,62.1,0,G,999.9,0,0,0,0,0
94728,CP,CP,2012-09-15,339,2012,09,15,67.2,54.1,1019.1,1014.3,10,5.1,14.0,20,72,60.1,0.01,G,999.9,0,1,0,0,0
94789,FT,FT,2012-09-15,61,2012,09,15,69.3,53.7,1019.2,1018.4,10,12.2,15.9,22.9,77,62.1,0,G,999.9,0,0,0,0,0
14732,LG,LG,2012-09-16,131,2012,09,16,67.9,48.2,1018.7,1017.7,10,7.2,12.0,14,78.1,61,0,G,999.9,0,0,0,0,0
94728,CP,CP,2012-09-16,278,2012,09,16,65.1,46.5,1018.9,1014.1,10,1.9,13.0,20,73,53.6,0,I,999.9,0,0,0,0,0
94789,FT,FT,2012-09-16,49,2012,09,16,66.3,47.3,1019.2,1018.4,10,7.6,13.0,999.9,75,57.9,0,G,999.9,0,0,0,0,0
14732,LG,LG,2012-09-17,114,2012,09,17,70,49.1,1018.1,1017.1,10,5.3,13.0,19,79,61,0,G,999.9,0,0,0,0,0
94728,CP,CP,2012-09-17,286,2012,09,17,66.5,48,1018.3,1013.5,10,2.2,7.0,999.9,77,48.2,0,G,999.9,0,0,0,0,0
94789,FT,FT,2012-09-17,52,2012,09,17,67,49.2,1018.7,1018,10,5.8,13.0,999.9,75.9,55.9,0,G,999.9,0,0,0,0,0
14732,LG,LG,2012-09-18,151,2012,09,18,72.7,64.7,1011.2,1010.5,9.7,14.8,27.0,41,79,63,0.29,G,999.9,0,1,0,0,0
94728,CP,CP,2012-09-18,356,2012,09,18,70.6,64.8,1011.8,1006.4,7.6,5.5,19.0,27,75.2,57.2,0.11,G,999.9,1,1,0,0,0
94789,FT,FT,2012-09-18,49,2012,09,18,72.8,64.9,1013.1,1011.8,10,18.8,32.1,39,78.1,55.9,0,G,999.9,0,1,0,0,0
14732,LG,LG,2012-09-19,170,2012,09,19,67.5,53.2,1014.7,1011.4,9.5,11.6,22.9,35,77,61,1.33,G,999.9,0,1,0,0,1
94728,CP,CP,2012-09-19,378,2012,09,19,66.7,56.1,1015.2,1008.2,7.6,6.3,21.0,27,73,57,0.68,G,999.9,0,1,0,0,0
94789,FT,FT,2012-09-19,64,2012,09,19,67.2,52.1,1013.9,1012,9.1,13.1,27.0,42,78.1,61,1.59,G,999.9,0,1,0,0,1
14732,LG,LG,2012-09-20,129,2012,09,20,63.3,49.7,1021.4,1020.4,10,8.4,13.0,17.1,71.1,57.9,0,G,999.9,0,0,0,0,0
94728,CP,CP,2012-09-20,335,2012,09,20,61,48.3,1021.5,1016.6,10,4.6,15.9,22.9,68,55,0.04,G,999.9,0,0,0,0,0
94789,FT,FT,2012-09-20,58,2012,09,20,62.1,50.1,1021.6,1020.8,10,8.0,14.0,21,72,54,0.01,G,999.9,0,0,0,0,0
14732,LG,LG,2012-09-21,157,2012,09,21,66.1,54,1018.9,1017.8,10,6.8,12.0,15.9,73.9,57.9,0,G,999.9,0,0,0,0,0
94728,CP,CP,2012-09-21,426,2012,09,21,64.7,53.7,1018.9,1014.1,10,4.7,16.9,22,73,51.8,0,G,999.9,0,1,0,0,0
94789,FT,FT,2012-09-21,71,2012,09,21,64,53.5,1019.4,1018.6,10,6.9,9.9,15,72,54,0,G,999.9,0,0,0,0,0
14732,LG,LG,2012-09-22,145,2012,09,22,67.7,59.7,1013.5,1012.5,10,8.8,21.0,27,77,60.1,0,G,999.9,0,0,0,0,0
94728,CP,CP,2012-09-22,347,2012,09,22,66.3,60.6,1012.6,1007.8,8.1,5.6,15.0,20,75.9,60.1,0.01,G,999.9,0,1,0,0,0
94789,FT,FT,2012-09-22,55,2012,09,22,65.5,59.6,1014.2,1013.4,10,8.2,22.0,27,75.9,55.9,0,G,999.9,0,0,0,0,0
14732,LG,LG,2012-09-23,135,2012,09,23,66,50.8,1014.6,1013.2,9.8,10.7,20.0,24.1,77,57.9,0.18,G,999.9,0,1,0,0,1
94728,CP,CP,2012-09-23,296,2012,09,23,63.8,50.3,1015.4,1010.3,9,6.4,12.0,15.9,72,55.4,0.22,G,999.9,0,1,0,0,0
94789,FT,FT,2012-09-23,49,2012,09,23,65.7,50.6,1014.7,1013.9,10,11.5,18.1,26,75.9,55.9,0.29,G,999.9,0,1,0,0,0
14732,LG,LG,2012-09-24,159,2012,09,24,62.1,40.8,1019.8,1018.8,10,7.0,13.0,15.9,69.1,55.9,0,G,999.9,0,0,0,0,0
94728,CP,CP,2012-09-24,343,2012,09,24,59,40.4,1020,1015.2,10,3.3,12.0,20,66.2,53.1,0,G,999.9,0,0,0,0,0
94789,FT,FT,2012-09-24,60,2012,09,24,60.4,40,1020.2,1019.4,10,6.6,13.0,18.1,70,52,0,G,999.9,0,0,0,0,0
14732,LG,LG,2012-09-25,150,2012,09,25,64.1,43.4,1020.9,1019.8,10,8.3,15.9,24.1,73.9,55.9,0,G,999.9,0,0,0,0,0
94728,CP,CP,2012-09-25,388,2012,09,25,62,43.4,1021,1016.1,10,4.9,15.0,15.9,72,46,0,G,999.9,0,0,0,0,0
94789,FT,FT,2012-09-25,56,2012,09,25,63.2,46.9,1021.6,1020.8,10,12.1,21.0,26,73,52,0,G,999.9,0,0,0,0,0
14732,LG,LG,2012-09-26,108,2012,09,26,69.4,57.2,1018.7,1017.6,10,9.4,14.0,20,77,57,0,G,999.9,0,1,0,0,0
94728,CP,CP,2012-09-26,253,2012,09,26,67.7,56.8,1018.7,1013.8,10,4.3,14.0,999.9,75.9,62.6,0,G,999.9,0,0,0,0,0
94789,FT,FT,2012-09-26,43,2012,09,26,68.5,58.7,1019.5,1018.7,9.9,13.0,21.0,25.1,75,55.9,0,G,999.9,0,1,0,0,0
14732,LG,LG,2012-09-27,150,2012,09,27,71.4,60.7,1019.1,1018.1,10,5.7,8.9,999.9,77,66,0.03,G,999.9,0,1,0,0,0
94728,CP,CP,2012-09-27,397,2012,09,27,69,60.4,1019.4,1014.6,8.7,1.8,16.9,20,73.9,55.4,0.01,G,999.9,0,1,0,0,0
94789,FT,FT,2012-09-27,73,2012,09,27,69.2,62.1,1019.7,1019,9.8,6.1,9.9,999.9,77,66,0.03,G,999.9,0,1,0,0,0
14732,LG,LG,2012-09-28,185,2012,09,28,67.5,63.1,1018.2,1016.9,8.7,8.6,14.0,20,71.1,64.4,0.38,G,999.9,0,1,0,0,0
94728,CP,CP,2012-09-28,455,2012,09,28,65.2,61.8,1019.8,1013.6,5.9,5.1,15.9,22.9,69.1,51.8,0.25,G,999.9,1,1,0,0,0
94789,FT,FT,2012-09-28,63,2012,09,28,68.7,65,1018.4,1017.5,8.7,8.4,18.1,22.9,77,66,0.12,G,999.9,0,1,0,0,0
14732,LG,LG,2012-09-29,166,2012,09,29,62.1,56.5,1012.9,1012,9.7,5.8,9.9,15,71.1,59,0.94,G,999.9,0,1,0,0,0
94728,CP,CP,2012-09-29,274,2012,09,29,62.4,58.8,1013,1008.2,7.6,3.9,14.0,21,68,57,0.37,G,999.9,1,1,0,0,0
94789,FT,FT,2012-09-29,45,2012,09,29,62.5,56.8,1013.4,1012.6,9.8,6.4,8.9,999.9,73.9,59,0.35,G,999.9,0,1,0,0,0
14732,LG,LG,2012-09-30,111,2012,09,30,62.4,52.3,1009.9,1009.1,10,5.7,12.0,15.9,68,57.2,0,G,999.9,0,0,0,0,0
94728,CP,CP,2012-09-30,292,2012,09,30,60.5,52.5,1010,1005.4,9.5,3.9,14.0,20,68,55.9,0.75,G,999.9,0,1,0,0,0
94789,FT,FT,2012-09-30,46,2012,09,30,62.3,52,1010.6,1009.8,10,6.4,13.0,999.9,70,57,0.03,G,999.9,0,0,0,0,0
14732,LG,LG,2012-10-01,157,2012,10,01,63,46.4,1010.8,1009.7,10,10.6,14.0,19,72,55,0.11,G,999.9,0,0,0,0,0
94728,CP,CP,2012-10-01,351,2012,10,01,60.6,46.8,1011.2,1006.4,10,4.7,23.9,33,70,53.1,0.46,G,999.9,0,0,0,0,0
94789,FT,FT,2012-10-01,47,2012,10,01,62.2,47.2,1011.4,1010.6,10,10.8,15.0,18.1,72,54,0,G,999.9,0,0,0,0,0
14732,LG,LG,2012-10-02,151,2012,10,02,66.5,53.7,1015.2,1014.2,8.5,5.7,12.0,17.1,72,55,0,G,999.9,0,1,0,0,0
94728,CP,CP,2012-10-02,377,2012,10,02,63.7,54.2,1015.5,1010.6,7.3,2.4,9.9,999.9,70,60.1,0,G,999.9,0,1,0,0,0
94789,FT,FT,2012-10-02,65,2012,10,02,65.6,56.3,1015.7,1014.9,8.8,5.4,9.9,999.9,72,54,0,G,999.9,0,1,0,0,0
14732,LG,LG,2012-10-03,140,2012,10,03,66.3,65.3,1016.9,1015.6,1.4,5.4,8.0,999.9,73,63,0.39,G,999.9,1,1,0,0,0
94728,CP,CP,2012-10-03,317,2012,10,03,65.6,64.3,1016.6,1011.8,1.5,3.5,9.9,999.9,73,62.6,0.45,G,999.9,1,1,0,0,0
94789,FT,FT,2012-10-03,45,2012,10,03,67.9,66.1,1017,1016.2,1.9,4.4,7.0,999.9,73.9,63,0.33,G,999.9,1,1,0,0,0
14732,LG,LG,2012-10-04,136,2012,10,04,70.1,68,1019.1,1018,3.2,3.7,8.9,999.9,75,64,0,G,999.9,0,1,0,0,0
94728,CP,CP,2012-10-04,356,2012,10,04,68.6,66.2,1019,1014.2,2.9,2.2,13.0,999.9,73.4,62.6,0.01,G,999.9,1,1,0,0,0
94789,FT,FT,2012-10-04,62,2012,10,04,69.6,67.3,1019.5,1018.8,2.4,2.5,8.0,999.9,75,64.9,0,G,999.9,1,1,0,0,0
14732,LG,LG,2012-10-05,183,2012,10,05,71.4,60.4,1016.7,1015.7,9.5,4.6,8.0,999.9,80.1,64.9,0,G,999.9,0,0,0,0,0
94728,CP,CP,2012-10-05,444,2012,10,05,67.8,59.7,1016.7,1012,8.4,3.3,9.9,999.9,78.1,60.8,0,G,999.9,0,0,0,0,0
94789,FT,FT,2012-10-05,66,2012,10,05,69.3,60.8,1017.2,1016.5,9.3,5.4,12.0,999.9,77,61,0.41,G,999.9,0,0,0,0,0
14732,LG,LG,2012-10-06,130,2012,10,06,70.5,57.9,1011.2,1010.1,10,10.4,18.1,25.1,80.1,59,0,G,999.9,0,0,0,0,0
94728,CP,CP,2012-10-06,318,2012,10,06,66.1,57.9,1010.5,1005.7,7,5.2,15.0,21,75,57,0.01,G,999.9,1,0,0,0,0
94789,FT,FT,2012-10-06,52,2012,10,06,68.1,59.7,1011.8,1011,10,10.8,19.0,26,77,60.1,0,G,999.9,0,0,0,0,0
14732,LG,LG,2012-10-07,138,2012,10,07,54.8,41.8,1016.9,1015.9,9.8,6.7,16.9,18.1,59,52,0,G,999.9,0,1,0,0,0
94728,CP,CP,2012-10-07,290,2012,10,07,52.5,42.3,1017.4,1012.5,9.3,2.0,16.9,23.9,66.2,48,0.04,G,999.9,0,1,0,0,0
94789,FT,FT,2012-10-07,53,2012,10,07,54.1,40.5,1017.4,1016.5,9.9,6.2,14.0,999.9,60.1,50,0,G,999.9,0,1,0,0,0
14732,LG,LG,2012-10-08,102,2012,10,08,51.7,41.9,1022.3,1021.1,9.8,6.3,11.1,15.9,57,48,0.19,G,999.9,0,1,0,0,0
94728,CP,CP,2012-10-08,237,2012,10,08,49.9,42.9,1022.9,1017.7,9,3.5,15.9,23.9,55.9,44.1,0.2,G,999.9,0,1,0,0,0
94789,FT,FT,2012-10-08,37,2012,10,08,51,41.8,1022.8,1021.8,9.9,5.5,14.0,999.9,55.9,45,0.16,G,999.9,0,1,0,0,0
14732,LG,LG,2012-10-09,117,2012,10,09,55.4,48.4,1022.1,1021.3,9.7,9.3,15.0,15.9,60.1,48,0.05,G,999.9,0,1,0,0,0
94728,CP,CP,2012-10-09,390,2012,10,09,53.8,48.5,1022.3,1017.2,8.5,5.6,18.1,26,57.2,50,0.46,G,999.9,0,1,0,0,0
94789,FT,FT,2012-10-09,63,2012,10,09,55,48.7,1022.9,1021.7,9.6,8.1,13.0,999.9,59,45,0,G,999.9,0,1,0,0,0
14732,LG,LG,2012-10-10,179,2012,10,10,59.8,53.3,1012.9,1013.4,8.2,10.0,15.0,19,69.1,52,0.21,G,999.9,0,1,0,0,0
94728,CP,CP,2012-10-10,398,2012,10,10,58.2,53.8,1013.5,1009.5,7.5,5.2,15.9,22.9,64.9,53.1,0.03,G,999.9,0,1,0,0,0
94789,FT,FT,2012-10-10,63,2012,10,10,60,53.6,1014.3,1013.9,8.2,11.0,17.1,22,68,52,0.23,G,999.9,0,1,0,0,0
14732,LG,LG,2012-10-11,171,2012,10,11,56,36,1018.3,1017.3,10,11.5,21.0,28,69.1,48.9,0.01,G,999.9,0,0,0,0,0
94728,CP,CP,2012-10-11,416,2012,10,11,53.4,35.3,1018.9,1014,10,5.5,20.0,28.9,62.6,46.9,0.02,G,999.9,0,0,0,0,0
94789,FT,FT,2012-10-11,70,2012,10,11,55.4,35.1,1018.8,1018.1,10,12.8,19.0,28,68,48,0.02,G,999.9,0,1,0,0,0
14732,LG,LG,2012-10-12,161,2012,10,12,53.7,37.5,1020.6,1019.6,10,11.1,18.1,28,61,48.9,0,G,999.9,0,1,0,0,0
94728,CP,CP,2012-10-12,372,2012,10,12,51.2,35.9,1021.1,1016.1,10,5.3,19.0,25.1,62.6,48,0,G,999.9,0,0,0,0,0
94789,FT,FT,2012-10-12,61,2012,10,12,53.6,37.7,1021.1,1020.3,10,12.8,20.0,28,60.1,48,0,G,999.9,0,0,0,0,0
14732,LG,LG,2012-10-13,150,2012,10,13,47.3,26.3,1030.7,1029.7,10,7.1,16.9,20,57,42.1,0,G,999.9,0,0,0,0,0
94728,CP,CP,2012-10-13,335,2012,10,13,45.2,25.9,1030.8,1025.8,10,3.1,20.0,27,52,37.9,0,G,999.9,0,0,0,0,0
94789,FT,FT,2012-10-13,62,2012,10,13,46.1,24,1031.1,1030.3,10,7.6,15.9,20,60.1,37,0,G,999.9,0,0,0,0,0
14732,LG,LG,2012-10-14,120,2012,10,14,59.7,45.9,1022.4,1021.5,10,11.2,15.0,22,72,42.1,0,G,999.9,0,0,0,0,0
94728,CP,CP,2012-10-14,343,2012,10,14,58.7,45.9,1021.9,1017,10,5.0,20.0,26,69.1,44.6,0,G,999.9,0,0,0,0,0
94789,FT,FT,2012-10-14,54,2012,10,14,59.7,47.8,1023.3,1022.5,10,14.5,17.1,22.9,71.1,53.1,0,G,999.9,0,0,0,0,0
14732,LG,LG,2012-10-15,183,2012,10,15,67,58.3,1009.8,1008.5,9.7,9.1,13.0,20,78.1,54,0,G,999.9,0,1,0,0,0
94728,CP,CP,2012-10-15,365,2012,10,15,65.3,57.8,1009.5,1004.2,9.4,4.5,20.0,26,71.1,61,0,G,999.9,0,1,0,0,0
94789,FT,FT,2012-10-15,59,2012,10,15,65.1,59.9,1010.6,1009.5,9.7,13.8,18.1,22.9,72,55,0,G,999.9,0,1,0,0,0
14732,LG,LG,2012-10-16,142,2012,10,16,58.1,44.1,1006.8,1005.8,9.8,13.0,20.0,31.1,78.1,53.1,0.28,G,999.9,0,1,0,0,0
94728,CP,CP,2012-10-16,389,2012,10,16,55.8,42.5,1007.4,1002.5,9.9,5.8,15.9,25.1,64,50,0.12,G,999.9,0,1,0,0,0
94789,FT,FT,2012-10-16,71,2012,10,16,57.8,43,1007.4,1006.3,10,13.3,21.0,28,69.1,52,0.18,G,999.9,0,0,0,0,0
14732,LG,LG,2012-10-17,143,2012,10,17,53.9,38.6,1014,1013,10,5.6,11.1,999.9,63,48,0,G,999.9,0,0,0,0,0
94728,CP,CP,2012-10-17,402,2012,10,17,51.9,38,1014.3,1009.4,10,1.3,11.1,999.9,60.1,44.1,0,G,999.9,0,0,0,0,0
94789,FT,FT,2012-10-17,70,2012,10,17,51.6,38.1,1014.5,1013.8,10,4.9,9.9,999.9,61,42.1,0,G,999.9,0,0,0,0,0
14732,LG,LG,2012-10-18,133,2012,10,18,58.4,47.8,1016,1015,10,5.6,13.0,17.1,66,48,0,G,999.9,0,0,0,0,0
94728,CP,CP,2012-10-18,413,2012,10,18,56.8,46.7,1016.1,1011.2,9.7,3.1,9.9,15.9,64.9,42.8,0,G,999.9,0,0,0,0,0
94789,FT,FT,2012-10-18,84,2012,10,18,55.2,47.2,1016.5,1015.7,9.9,5.7,14.0,999.9,66,42.1,0,G,999.9,0,0,0,0,0
14732,LG,LG,2012-10-19,185,2012,10,19,64.9,61.4,1010.5,1009.4,7.9,10.8,19.0,27,68,50,0.29,G,999.9,0,1,0,0,0
94728,CP,CP,2012-10-19,465,2012,10,19,63.2,61.1,1010.9,1005.3,6.1,5.2,18.1,23.9,66,55,0.25,G,999.9,1,1,0,0,0
94789,FT,FT,2012-10-19,88,2012,10,19,64.3,60.9,1011.4,1010.2,8.3,11.9,20.0,28,66.9,62.1,0.12,G,999.9,0,1,0,0,0
14732,LG,LG,2012-10-20,163,2012,10,20,64.9,56.7,1005.4,1004.2,6.2,7.0,15.0,22,72,59,0.36,G,999.9,1,0,0,0,0
94728,CP,CP,2012-10-20,348,2012,10,20,62.7,58.6,1006.5,1001.2,5,6.3,18.1,22,69.1,57.9,0.13,G,999.9,1,1,0,0,0
94789,FT,FT,2012-10-20,76,2012,10,20,63.7,57.3,1006.1,1005,3.8,8.1,14.0,21,70,57.9,0.18,G,999.9,1,0,0,0,0
14732,LG,LG,2012-10-21,124,2012,10,21,58.9,40.2,1012.5,1011.5,10,11.0,15.9,22,72,52,0,G,999.9,0,0,0,0,0
94728,CP,CP,2012-10-21,246,2012,10,21,56.5,39,1012.9,1008.1,10,5.0,18.1,23.9,64,48.9,0,G,999.9,0,0,0,0,0
94789,FT,FT,2012-10-21,56,2012,10,21,58.4,39,1013,1012.3,10,10.3,15.9,22,70,51.1,0,G,999.9,0,0,0,0,0
14732,LG,LG,2012-10-22,170,2012,10,22,60.4,41.3,1017.1,1016.1,10,11.0,15.0,21,69.1,52,0,G,999.9,0,0,0,0,0
94728,CP,CP,2012-10-22,385,2012,10,22,57.8,40.1,1017.4,1012.6,10,4.3,20.0,26,66,48.9,0,G,999.9,0,0,0,0,0
94789,FT,FT,2012-10-22,54,2012,10,22,60,39.6,1017.6,1016.8,10,10.9,14.0,19,69.1,51.1,0,G,999.9,0,0,0,0,0
