date,wth_stn,count
2013-07-23,FT,60
2013-07-23,LG,158
2013-07-24,CP,369
2013-07-24,FT,65
2013-07-24,LG,137
2013-07-25,CP,315
2013-07-25,FT,58
2013-07-25,LG,134
2013-07-26,CP,395
2013-07-26,FT,59
2013-07-26,LG,163
2013-07-27,CP,304
2013-07-27,FT,62
2013-07-27,LG,150
2013-07-28,CP,278
2013-07-28,FT,59
2013-07-28,LG,148
2013-07-29,CP,360
2013-07-29,FT,58
2013-07-29,LG,179
2013-07-30,CP,363
2013-07-30,FT,74
2013-07-30,LG,147
2013-07-31,CP,349
2013-07-31,FT,71
2013-07-31,LG,133
2013-08-01,CP,407
2013-08-01,FT,74
2013-08-01,LG,162
2013-08-02,CP,393
2013-08-02,FT,60
2013-08-02,LG,173
2013-08-03,CP,294
2013-08-03,FT,44
2013-08-03,LG,154
2013-08-04,CP,275
2013-08-04,FT,42
2013-08-04,LG,137
2013-08-05,CP,343
2013-08-05,FT,59
2013-08-05,LG,143
2013-08-06,CP,343
2013-08-06,FT,62
2013-08-06,LG,138
2013-08-07,CP,314
2013-08-07,FT,54
2013-08-07,LG,140
2013-08-08,CP,351
2013-08-08,FT,70
2013-08-08,LG,128
2013-08-09,CP,371
2013-08-09,FT,56
2013-08-09,LG,152
2013-08-10,CP,300
2013-08-10,FT,68
2013-08-10,LG,127
2013-08-11,CP,280
2013-08-11,FT,59
2013-08-11,LG,142
2013-08-12,CP,342
2013-08-12,FT,44
2013-08-12,LG,133
2013-08-13,CP,364
2013-08-13,FT,51
2013-08-13,LG,137
2013-08-14,CP,381
2013-08-14,FT,71
2013-08-14,LG,170
2013-08-15,CP,397
2013-08-15,FT,54
2013-08-15,LG,148
2013-08-16,CP,445
2013-08-16,FT,67
2013-08-16,LG,166
2013-08-17,CP,333
2013-08-17,FT,52
2013-08-17,LG,119
2013-08-18,CP,272
2013-08-18,FT,46
2013-08-18,LG,124
2013-08-19,CP,283
2013-08-19,FT,51
2013-08-19,LG,128
2013-08-20,CP,325
2013-08-20,FT,58
2013-08-20,LG,159
2013-08-21,CP,358
2013-08-21,FT,72
2013-08-21,LG,132
2013-08-22,CP,374
2013-08-22,FT,53
2013-08-22,LG,151
2013-08-23,CP,414
2013-08-23,FT,55
2013-08-23,LG,167
2013-08-24,CP,309
2013-08-24,FT,57
2013-08-24,LG,161
2013-08-25,CP,277
2013-08-25,FT,58
2013-08-25,LG,124
2013-08-26,CP,342
2013-08-26,FT,61
2013-08-26,LG,118
2013-08-27,CP,340
2013-08-27,FT,44
2013-08-27,LG,122
2013-08-28,CP,312
2013-08-28,FT,45
2013-08-28,LG,125
2013-08-29,CP,366
2013-08-29,FT,55
2013-08-29,LG,151
2013-08-30,CP,378
2013-08-30,FT,65
2013-08-30,LG,156
2013-08-31,CP,288
2013-08-31,FT,62
2013-08-31,LG,130
2013-09-01,CP,296
2013-09-01,FT,59
2013-09-01,LG,125
2013-09-02,CP,269
2013-09-02,FT,51
2013-09-02,LG,111
2013-09-03,CP,361
2013-09-03,FT,48
2013-09-03,LG,142
2013-09-04,CP,393
2013-09-04,FT,65
2013-09-04,LG,146
2013-09-05,CP,312
2013-09-05,FT,43
2013-09-05,LG,138
2013-09-06,CP,312
2013-09-06,FT,59
2013-09-06,LG,153
2013-09-07,CP,360
2013-09-07,FT,68
2013-09-07,LG,157
2013-09-08,CP,281
2013-09-08,FT,64
2013-09-08,LG,155
2013-09-09,CP,403
2013-09-09,FT,71
2013-09-09,LG,158
2013-09-10,CP,426
2013-09-10,FT,52
2013-09-10,LG,151
2013-09-11,CP,340
2013-09-11,FT,65
2013-09-11,LG,171
2013-09-12,CP,436
2013-09-12,FT,68
2013-09-12,LG,191
2013-09-13,CP,394
2013-09-13,FT,82
2013-09-13,LG,176
2013-09-14,CP,312
2013-09-14,FT,60
2013-09-14,LG,147
2013-09-15,CP,299
2013-09-15,FT,44
2013-09-15,LG,133
2013-09-16,CP,335
2013-09-16,FT,66
2013-09-16,LG,169
2013-09-17,CP,394
2013-09-17,FT,60
2013-09-17,LG,173
2013-09-18,CP,345
2013-09-18,FT,58
2013-09-18,LG,168
2013-09-19,CP,345
2013-09-19,FT,46
2013-09-19,LG,145
2013-09-20,CP,365
2013-09-20,FT,80
2013-09-20,LG,186
2013-09-21,CP,344
2013-09-21,FT,66
2013-09-21,LG,136
2013-09-22,CP,366
2013-09-22,FT,70
2013-09-22,LG,149
2013-09-23,CP,406
2013-09-23,FT,73
2013-09-23,LG,182
2013-09-24,CP,401
2013-09-24,FT,66
2013-09-24,LG,148
2013-09-25,CP,324
2013-09-25,FT,49
2013-09-25,LG,166
2013-09-26,CP,317
2013-09-26,FT,61
2013-09-26,LG,138
2013-09-27,CP,319
2013-09-27,FT,67
2013-09-27,LG,167
2013-09-28,CP,347
2013-09-28,FT,55
2013-09-28,LG,145
2013-09-29,CP,295
2013-09-29,FT,57
2013-09-29,LG,154
2013-09-30,CP,365
2013-09-30,FT,77
2013-09-30,LG,163
2013-10-01,CP,410
2013-10-01,FT,65
2013-10-01,LG,141
2013-10-02,CP,429
2013-10-02,FT,69
2013-10-02,LG,149
2013-10-03,CP,379
2013-10-03,FT,72
2013-10-03,LG,139
2013-10-04,CP,395
2013-10-04,FT,74
2013-10-04,LG,189
2013-10-05,CP,293
2013-10-05,FT,50
2013-10-05,LG,154
2013-10-06,CP,241
2013-10-06,FT,45
2013-10-06,LG,118
2013-10-07,CP,389
2013-10-07,FT,56
2013-10-07,LG,173
2013-10-08,CP,365
2013-10-08,FT,59
2013-10-08,LG,150
2013-10-09,CP,329
2013-10-09,FT,60
2013-10-09,LG,140
2013-10-10,CP,364
2013-10-10,FT,67
2013-10-10,LG,128
2013-10-11,CP,412
2013-10-11,FT,59
2013-10-11,LG,150
2013-10-12,CP,335
2013-10-12,FT,70
2013-10-12,LG,151
2013-10-13,CP,304
2013-10-13,FT,61
2013-10-13,LG,137
2013-10-14,CP,257
2013-10-14,FT,59
2013-10-14,LG,124
2013-10-15,CP,381
2013-10-15,FT,72
2013-10-15,LG,162
2013-10-16,CP,340
2013-10-16,FT,50
2013-10-16,LG,158
2013-10-17,CP,350
2013-10-17,FT,72
2013-10-17,LG,152
2013-10-18,CP,423
2013-10-18,FT,74
2013-10-18,LG,183
2013-10-19,CP,291
2013-10-19,FT,54
2013-10-19,LG,126
2013-10-20,CP,309
2013-10-20,FT,51
2013-10-20,LG,130
2013-10-21,CP,383
2013-10-21,FT,81
2013-10-21,LG,152
2013-10-22,CP,329
2013-10-22,FT,66
2013-10-22,LG,145
2013-10-23,CP,356
2013-10-23,FT,62
2013-10-23,LG,140
2013-10-24,CP,408
2013-10-24,FT,70
2013-10-24,LG,154
2013-10-25,CP,399
2013-10-25,FT,82
2013-10-25,LG,166
2013-10-26,CP,382
2013-10-26,FT,74
2013-10-26,LG,170
2013-10-27,CP,310
2013-10-27,FT,50
2013-10-27,LG,152
2013-10-28,CP,375
2013-10-28,FT,79
2013-10-28,LG,166
2013-10-29,CP,391
2013-10-29,FT,62
2013-10-29,LG,147
2013-10-30,CP,342
2013-10-30,FT,83
2013-10-30,LG,133
2013-10-31,CP,397
2013-10-31,FT,73
2013-10-31,LG,145
2013-11-01,CP,472
2013-11-01,FT,74
2013-11-01,LG,164
2013-11-02,CP,315
2013-11-02,FT,69
2013-11-02,LG,167
2013-11-03,CP,276
2013-11-03,FT,41
2013-11-03,LG,98
2013-11-04,CP,389
2013-11-04,FT,75
2013-11-04,LG,194
2013-11-05,CP,346
2013-11-05,FT,58
2013-11-05,LG,106
2013-11-06,CP,403
2013-11-06,FT,74
2013-11-06,LG,158
2013-11-07,CP,383
2013-11-07,FT,75
2013-11-07,LG,188
2013-11-08,CP,418
2013-11-08,FT,95
2013-11-08,LG,169
2013-11-09,CP,379
2013-11-09,FT,53
2013-11-09,LG,139
2013-11-10,CP,295
2013-11-10,FT,49
2013-11-10,LG,130
2013-11-11,CP,293
2013-11-11,FT,50
2013-11-11,LG,113
2013-11-12,CP,408
2013-11-12,FT,73
2013-11-12,LG,166
2013-11-13,CP,378
2013-11-13,FT,61
2013-11-13,LG,154
2013-11-14,CP,393
2013-11-14,FT,73
2013-11-14,LG,154
2013-11-15,CP,380
2013-11-15,FT,84
2013-11-15,LG,153
2013-11-16,CP,376
2013-11-16,FT,69
2013-11-16,LG,167
2013-11-17,CP,329
2013-11-17,FT,67
2013-11-17,LG,136
2013-11-18,CP,381
2013-11-18,FT,71
2013-11-18,LG,159
2013-11-19,CP,392
2013-11-19,FT,65
2013-11-19,LG,143
2013-11-20,CP,385
2013-11-20,FT,79
2013-11-20,LG,143
2013-11-21,CP,395
2013-11-21,FT,73
2013-11-21,LG,160
2013-11-22,CP,448
2013-11-22,FT,68
2013-11-22,LG,186
2013-11-23,CP,319
2013-11-23,FT,65
2013-11-23,LG,152
2013-11-24,CP,309
2013-11-24,FT,53
2013-11-24,LG,132
2013-11-25,CP,423
2013-11-25,FT,92
2013-11-25,LG,195
2013-11-26,CP,560
2013-11-26,FT,93
2013-11-26,LG,214
2013-11-27,CP,453
2013-11-27,FT,89
2013-11-27,LG,200
2013-11-28,CP,251
2013-11-28,FT,42
2013-11-28,LG,136
2013-11-29,CP,263
2013-11-29,FT,54
2013-11-29,LG,120
2013-11-30,CP,281
2013-11-30,FT,43
2013-11-30,LG,155
2013-12-01,CP,253
2013-12-01,FT,60
2013-12-01,LG,107
2013-12-02,CP,339
2013-12-02,FT,55
2013-12-02,LG,155
2013-12-03,CP,351
2013-12-03,FT,55
2013-12-03,LG,147
2013-12-04,CP,371
2013-12-04,FT,50
2013-12-04,LG,99
2013-12-05,CP,351
2013-12-05,FT,70
2013-12-05,LG,152
2013-12-06,CP,455
2013-12-06,FT,92
2013-12-06,LG,212
2013-12-07,CP,349
2013-12-07,FT,60
2013-12-07,LG,158
2013-12-08,CP,296
2013-12-08,FT,48
2013-12-08,LG,112
2013-12-09,CP,384
2013-12-09,FT,74
2013-12-09,LG,181
2013-12-10,CP,373
2013-12-10,FT,58
2013-12-10,LG,108
2013-12-11,CP,380
2013-12-11,FT,75
2013-12-11,LG,150
2013-12-12,CP,412
2013-12-12,FT,74
2013-12-12,LG,162
2013-12-13,CP,441
2013-12-13,FT,70
2013-12-13,LG,184
2013-12-14,CP,410
2013-12-14,FT,74
2013-12-14,LG,206
2013-12-15,CP,273
2013-12-15,FT,52
2013-12-15,LG,125
2013-12-16,CP,422
2013-12-16,FT,52
2013-12-16,LG,166
2013-12-17,CP,401
2013-12-17,FT,67
2013-12-17,LG,235
2013-12-18,CP,421
2013-12-18,FT,86
2013-12-18,LG,194
2013-12-19,CP,394
2013-12-19,FT,60
2013-12-19,LG,153
2013-12-20,CP,433
2013-12-20,FT,66
2013-12-20,LG,175
2013-12-21,CP,339
2013-12-21,FT,72
2013-12-21,LG,183
2013-12-22,CP,313
2013-12-22,FT,56
2013-12-22,LG,136
2013-12-23,CP,452
2013-12-23,FT,70
2013-12-23,LG,185
2013-12-24,CP,301
2013-12-24,FT,64
2013-12-24,LG,150
2013-12-25,CP,134
2013-12-25,FT,40
2013-12-25,LG,83
2013-12-26,CP,266
2013-12-26,FT,49
2013-12-26,LG,113
2013-12-27,CP,287
2013-12-27,FT,62
2013-12-27,LG,127
2013-12-28,CP,298
2013-12-28,FT,47
2013-12-28,LG,130
2013-12-29,CP,253
2013-12-29,FT,49
2013-12-29,LG,92
2013-12-30,CP,290
2013-12-30,FT,50
2013-12-30,LG,136
2013-12-31,CP,275
2013-12-31,FT,50
2013-12-31,LG,140
2014-01-01,CP,241
2014-01-01,FT,54
2014-01-01,LG,104
2014-01-02,CP,358
2014-01-02,FT,89
2014-01-02,LG,156
2014-01-03,CP,254
2014-01-03,FT,55
2014-01-03,LG,114
2014-01-04,CP,253
2014-01-04,FT,53
2014-01-04,LG,112
2014-01-05,CP,192
2014-01-05,FT,41
2014-01-05,LG,87
2014-01-06,CP,326
2014-01-06,FT,62
2014-01-06,LG,130
2014-01-07,CP,291
2014-01-07,FT,58
2014-01-07,LG,142
2014-01-08,CP,366
2014-01-08,FT,91
2014-01-08,LG,159
2014-01-09,CP,341
2014-01-09,FT,63
2014-01-09,LG,157
2014-01-10,CP,407
2014-01-10,FT,72
2014-01-10,LG,188
2014-01-11,CP,272
2014-01-11,FT,53
2014-01-11,LG,140
2014-01-12,CP,245
2014-01-12,FT,38
2014-01-12,LG,105
2014-01-13,CP,350
2014-01-13,FT,63
2014-01-13,LG,155
2014-01-14,CP,335
2014-01-14,FT,66
2014-01-14,LG,158
2014-01-15,CP,380
2014-01-15,FT,58
2014-01-15,LG,145
2014-01-16,CP,340
2014-01-16,FT,63
2014-01-16,LG,118
2014-01-17,CP,368
2014-01-17,FT,69
2014-01-17,LG,152
2014-01-18,CP,276
2014-01-18,FT,41
2014-01-18,LG,131
2014-01-19,CP,228
2014-01-19,FT,38
2014-01-19,LG,114
2014-01-20,CP,218
2014-01-20,FT,51
2014-01-20,LG,91
2014-01-21,CP,659
2014-01-21,FT,149
2014-01-21,LG,353
2014-01-22,CP,318
2014-01-22,FT,51
2014-01-22,LG,129
2014-01-23,CP,395
2014-01-23,FT,62
2014-01-23,LG,155
2014-01-24,CP,456
2014-01-24,FT,71
2014-01-24,LG,178
2014-01-25,CP,282
2014-01-25,FT,65
2014-01-25,LG,128
2014-01-26,CP,262
2014-01-26,FT,45
2014-01-26,LG,158
2014-01-27,CP,320
2014-01-27,FT,49
2014-01-27,LG,142
2014-01-28,CP,329
2014-01-28,FT,44
2014-01-28,LG,131
2014-01-29,CP,401
2014-01-29,FT,77
2014-01-29,LG,171
2014-01-30,CP,420
2014-01-30,FT,69
2014-01-30,LG,168
2014-01-31,CP,316
2014-01-31,FT,74
2014-01-31,LG,170
2014-02-01,CP,310
2014-02-01,FT,45
2014-02-01,LG,152
2014-02-02,CP,249
2014-02-02,FT,49
2014-02-02,LG,119
2014-02-03,CP,542
2014-02-03,FT,137
2014-02-03,LG,281
2014-02-04,CP,375
2014-02-04,FT,71
2014-02-04,LG,167
2014-02-05,CP,273
2014-02-05,FT,49
2014-02-05,LG,146
2014-02-06,CP,374
2014-02-06,FT,55
2014-02-06,LG,140
2014-02-07,CP,408
2014-02-07,FT,77
2014-02-07,LG,190
2014-02-08,CP,250
2014-02-08,FT,45
2014-02-08,LG,129
2014-02-09,CP,236
2014-02-09,FT,71
2014-02-09,LG,143
2014-02-10,CP,435
2014-02-10,FT,77
2014-02-10,LG,166
2014-02-11,CP,392
2014-02-11,FT,66
2014-02-11,LG,178
2014-02-12,CP,410
2014-02-12,FT,60
2014-02-12,LG,170
2014-02-13,CP,251
2014-02-13,FT,59
2014-02-13,LG,137
2014-02-14,CP,445
2014-02-14,FT,97
2014-02-14,LG,250
2014-02-15,CP,295
2014-02-15,FT,41
2014-02-15,LG,180
2014-02-16,CP,257
2014-02-16,FT,67
2014-02-16,LG,140
2014-02-17,CP,292
2014-02-17,FT,54
2014-02-17,LG,145
2014-02-18,CP,312
2014-02-18,FT,63
2014-02-18,LG,143
2014-02-19,CP,355
2014-02-19,FT,65
2014-02-19,LG,132
2014-02-20,CP,356
2014-02-20,FT,55
2014-02-20,LG,145
2014-02-21,CP,347
2014-02-21,FT,65
2014-02-21,LG,133
2014-02-22,CP,328
2014-02-22,FT,62
2014-02-22,LG,197
2014-02-23,CP,251
2014-02-23,FT,45
2014-02-23,LG,118
2014-02-24,CP,361
2014-02-24,FT,57
2014-02-24,LG,151
2014-02-25,CP,317
2014-02-25,FT,58
2014-02-25,LG,138
2014-02-26,CP,325
2014-02-26,FT,65
2014-02-26,LG,121
2014-02-27,CP,362
2014-02-27,FT,58
2014-02-27,LG,151
2014-02-28,CP,426
2014-02-28,FT,64
2014-02-28,LG,165
2014-03-01,CP,297
2014-03-01,FT,49
2014-03-01,LG,151
2014-03-02,CP,203
2014-03-02,FT,39
2014-03-02,LG,102
2014-03-03,CP,265
2014-03-03,FT,55
2014-03-03,LG,120
2014-03-04,CP,312
2014-03-04,FT,56
2014-03-04,LG,164
2014-03-05,CP,302
2014-03-05,FT,52
2014-03-05,LG,137
2014-03-06,CP,340
2014-03-06,FT,60
2014-03-06,LG,158
2014-03-07,CP,333
2014-03-07,FT,60
2014-03-07,LG,140
2014-03-08,CP,314
2014-03-08,FT,57
2014-03-08,LG,144
2014-03-09,CP,229
2014-03-09,FT,60
2014-03-09,LG,115
2014-03-10,CP,320
2014-03-10,FT,48
2014-03-10,LG,145
2014-03-11,CP,318
2014-03-11,FT,60
2014-03-11,LG,132
2014-03-12,CP,326
2014-03-12,FT,59
2014-03-12,LG,130
2014-03-13,CP,343
2014-03-13,FT,62
2014-03-13,LG,140
2014-03-14,CP,366
2014-03-14,FT,75
2014-03-14,LG,144
2014-03-15,CP,330
2014-03-15,FT,58
2014-03-15,LG,131
2014-03-16,CP,260
2014-03-16,FT,50
2014-03-16,LG,102
2014-03-17,CP,327
2014-03-17,FT,52
2014-03-17,LG,140
2014-03-18,CP,339
2014-03-18,FT,58
2014-03-18,LG,154
2014-03-19,CP,333
2014-03-19,FT,58
2014-03-19,LG,134
2014-03-20,CP,419
2014-03-20,FT,63
2014-03-20,LG,145
2014-03-21,CP,353
2014-03-21,FT,67
2014-03-21,LG,169
2014-03-22,CP,301
2014-03-22,FT,51
2014-03-22,LG,141
2014-03-23,CP,256
2014-03-23,FT,55
2014-03-23,LG,116
2014-03-24,CP,330
2014-03-24,FT,64
2014-03-24,LG,153
2014-03-25,CP,278
2014-03-25,FT,55
2014-03-25,LG,141
2014-03-26,CP,359
2014-03-26,FT,46
2014-03-26,LG,158
2014-03-27,CP,338
2014-03-27,FT,60
2014-03-27,LG,140
2014-03-28,CP,333
2014-03-28,FT,57
2014-03-28,LG,140
2014-03-29,CP,329
2014-03-29,FT,54
2014-03-29,LG,186
2014-03-30,CP,259
2014-03-30,FT,51
2014-03-30,LG,127
2014-03-31,CP,339
2014-03-31,FT,61
2014-03-31,LG,159
2014-04-01,CP,347
2014-04-01,FT,65
2014-04-01,LG,137
2014-04-02,CP,334
2014-04-02,FT,53
2014-04-02,LG,132
2014-04-03,CP,364
2014-04-03,FT,55
2014-04-03,LG,173
2014-04-04,CP,406
2014-04-04,FT,51
2014-04-04,LG,165
2014-04-05,CP,350
2014-04-05,FT,72
2014-04-05,LG,158
2014-04-06,CP,304
2014-04-06,FT,45
2014-04-06,LG,135
2014-04-07,CP,347
2014-04-07,FT,70
2014-04-07,LG,116
2014-04-08,CP,386
2014-04-08,FT,53
2014-04-08,LG,167
2014-04-09,CP,363
2014-04-09,FT,65
2014-04-09,LG,167
2014-04-10,CP,423
2014-04-10,FT,70
2014-04-10,LG,152
2014-04-11,CP,379
2014-04-11,FT,71
2014-04-11,LG,159
2014-04-12,CP,341
2014-04-12,FT,67
2014-04-12,LG,170
2014-04-13,CP,287
2014-04-13,FT,53
2014-04-13,LG,142
2014-04-14,CP,325
2014-04-14,FT,48
2014-04-14,LG,141
2014-04-15,CP,272
2014-04-15,FT,57
2014-04-15,LG,123
2014-04-16,CP,359
2014-04-16,FT,47
2014-04-16,LG,164
2014-04-17,CP,327
2014-04-17,FT,53
2014-04-17,LG,128
2014-04-18,CP,313
2014-04-18,FT,60
2014-04-18,LG,123
2014-04-19,CP,300
2014-04-19,FT,66
2014-04-19,LG,159
2014-04-20,CP,242
2014-04-20,FT,55
2014-04-20,LG,96
2014-04-21,CP,299
2014-04-21,FT,58
2014-04-21,LG,164
2014-04-22,CP,282
2014-04-22,FT,57
2014-04-22,LG,120
2014-04-23,CP,353
2014-04-23,FT,60
2014-04-23,LG,123
2014-04-24,CP,382
2014-04-24,FT,60
2014-04-24,LG,144
2014-04-25,CP,391
2014-04-25,FT,58
2014-04-25,LG,168
2014-04-26,CP,317
2014-04-26,FT,69
2014-04-26,LG,162
2014-04-27,CP,277
2014-04-27,FT,53
2014-04-27,LG,119
2014-04-28,CP,362
2014-04-28,FT,77
2014-04-28,LG,158
2014-04-29,CP,331
2014-04-29,FT,63
2014-04-29,LG,161
2014-04-30,CP,397
2014-04-30,FT,76
2014-04-30,LG,178
2014-05-01,CP,407
2014-05-01,FT,72
2014-05-01,LG,171
2014-05-02,CP,444
2014-05-02,FT,83
2014-05-02,LG,171
2014-05-03,CP,385
2014-05-03,FT,57
2014-05-03,LG,148
2014-05-04,CP,286
2014-05-04,FT,43
2014-05-04,LG,122
2014-05-05,CP,385
2014-05-05,FT,69
2014-05-05,LG,164
2014-05-06,CP,371
2014-05-06,FT,46
2014-05-06,LG,148
2014-05-07,CP,391
2014-05-07,FT,54
2014-05-07,LG,158
2014-05-08,CP,379
2014-05-08,FT,65
2014-05-08,LG,152
2014-05-09,CP,370
2014-05-09,FT,50
2014-05-09,LG,164
2014-05-10,CP,320
2014-05-10,FT,66
2014-05-10,LG,163
2014-05-11,CP,343
2014-05-11,FT,83
2014-05-11,LG,158
2014-05-12,CP,378
2014-05-12,FT,52
2014-05-12,LG,151
2014-05-13,CP,377
2014-05-13,FT,56
2014-05-13,LG,127
2014-05-14,CP,413
2014-05-14,FT,69
2014-05-14,LG,156
2014-05-15,CP,440
2014-05-15,FT,64
2014-05-15,LG,155
2014-05-16,CP,437
2014-05-16,FT,84
2014-05-16,LG,179
2014-05-17,CP,406
2014-05-17,FT,63
2014-05-17,LG,150
2014-05-18,CP,325
2014-05-18,FT,52
2014-05-18,LG,130
2014-05-19,CP,338
2014-05-19,FT,76
2014-05-19,LG,158
2014-05-20,CP,422
2014-05-20,FT,74
2014-05-20,LG,154
2014-05-21,CP,393
2014-05-21,FT,53
2014-05-21,LG,129
2014-05-22,CP,399
2014-05-22,FT,66
2014-05-22,LG,128
2014-05-23,CP,429
2014-05-23,FT,61
2014-05-23,LG,170
2014-05-24,CP,281
2014-05-24,FT,64
2014-05-24,LG,141
2014-05-25,CP,273
2014-05-25,FT,65
2014-05-25,LG,134
2014-05-26,CP,264
2014-05-26,FT,44
2014-05-26,LG,125
2014-05-27,CP,411
2014-05-27,FT,63
2014-05-27,LG,171
2014-05-28,CP,329
2014-05-28,FT,56
2014-05-28,LG,153
2014-05-29,CP,429
2014-05-29,FT,75
2014-05-29,LG,159
2014-05-30,CP,400
2014-05-30,FT,74
2014-05-30,LG,176
2014-05-31,CP,358
2014-05-31,FT,70
2014-05-31,LG,159
2014-06-01,CP,376
2014-06-01,FT,59
2014-06-01,LG,169
2014-06-02,CP,382
2014-06-02,FT,69
2014-06-02,LG,192
2014-06-03,CP,422
2014-06-03,FT,54
2014-06-03,LG,187
2014-06-04,CP,363
2014-06-04,FT,64
2014-06-04,LG,155
2014-06-05,CP,351
2014-06-05,FT,57
2014-06-05,LG,161
2014-06-06,CP,478
2014-06-06,FT,87
2014-06-06,LG,178
2014-06-07,CP,375
2014-06-07,FT,86
2014-06-07,LG,162
2014-06-08,CP,322
2014-06-08,FT,67
2014-06-08,LG,127
2014-06-09,CP,332
2014-06-09,FT,54
2014-06-09,LG,142
2014-06-10,CP,364
2014-06-10,FT,62
2014-06-10,LG,143
2014-06-11,CP,370
2014-06-11,FT,62
2014-06-11,LG,144
2014-06-12,CP,378
2014-06-12,FT,50
2014-06-12,LG,135
2014-06-13,CP,454
2014-06-13,FT,74
2014-06-13,LG,180
2014-06-14,CP,350
2014-06-14,FT,76
2014-06-14,LG,187
2014-06-15,CP,272
2014-06-15,FT,54
2014-06-15,LG,149
2014-06-16,CP,376
2014-06-16,FT,85
2014-06-16,LG,161
2014-06-17,CP,420
2014-06-17,FT,71
2014-06-17,LG,175
2014-06-18,CP,440
2014-06-18,FT,52
2014-06-18,LG,171
2014-06-19,CP,446
2014-06-19,FT,70
2014-06-19,LG,159
2014-06-20,CP,467
2014-06-20,FT,94
2014-06-20,LG,204
2014-06-21,CP,313
2014-06-21,FT,74
2014-06-21,LG,170
2014-06-22,CP,284
2014-06-22,FT,65
2014-06-22,LG,128
2014-06-23,CP,400
2014-06-23,FT,62
2014-06-23,LG,182
2014-06-24,CP,396
2014-06-24,FT,61
2014-06-24,LG,175
2014-06-25,CP,391
2014-06-25,FT,62
2014-06-25,LG,193
2014-06-26,CP,412
2014-06-26,FT,77
2014-06-26,LG,181
2014-06-27,CP,414
2014-06-27,FT,66
2014-06-27,LG,180
2014-06-28,CP,349
2014-06-28,FT,78
2014-06-28,LG,184
2014-06-29,CP,297
2014-06-29,FT,82
2014-06-29,LG,158
2014-06-30,CP,378
2014-06-30,FT,64
2014-06-30,LG,168
2014-07-01,CP,368
2014-07-01,FT,86
2014-07-01,LG,162
2014-07-02,CP,429
2014-07-02,FT,68
2014-07-02,LG,161
2014-07-03,CP,479
2014-07-03,FT,74
2014-07-03,LG,187
2014-07-04,CP,215
2014-07-04,FT,35
2014-07-04,LG,110
2014-07-05,CP,278
2014-07-05,FT,65
2014-07-05,LG,162
2014-07-06,CP,259
2014-07-06,FT,76
2014-07-06,LG,116
2014-07-07,CP,368
2014-07-07,FT,83
2014-07-07,LG,163
2014-07-08,CP,384
2014-07-08,FT,67
2014-07-08,LG,143
2014-07-09,CP,358
2014-07-09,FT,57
2014-07-09,LG,154
2014-07-10,CP,363
2014-07-10,FT,61
2014-07-10,LG,160
2014-07-11,CP,400
2014-07-11,FT,77
2014-07-11,LG,165
2014-07-12,CP,315
2014-07-12,FT,79
2014-07-12,LG,156
2014-07-13,CP,275
2014-07-13,FT,46
2014-07-13,LG,118
2014-07-14,CP,349
2014-07-14,FT,62
2014-07-14,LG,156
2014-07-15,CP,376
2014-07-15,FT,65
2014-07-15,LG,146
2014-07-16,CP,354
2014-07-16,FT,62
2014-07-16,LG,135
2014-07-17,CP,369
2014-07-17,FT,62
2014-07-17,LG,156
2014-07-18,CP,391
2014-07-18,FT,74
2014-07-18,LG,159
2014-07-19,CP,290
2014-07-19,FT,59
2014-07-19,LG,131
2014-07-20,CP,269
2014-07-20,FT,68
2014-07-20,LG,114
2014-07-21,CP,334
2014-07-21,FT,58
2014-07-21,LG,165
2014-07-22,CP,363
2014-07-22,FT,64
2014-07-22,LG,160
2014-07-23,CP,389
2014-07-23,FT,48
2014-07-23,LG,154
2014-07-24,CP,341
2014-07-24,FT,58
2014-07-24,LG,140
2014-07-25,CP,399
2014-07-25,FT,67
2014-07-25,LG,187
2014-07-26,CP,312
2014-07-26,FT,60
2014-07-26,LG,162
2014-07-27,CP,264
2014-07-27,FT,72
2014-07-27,LG,140
2014-07-28,CP,381
2014-07-28,FT,70
2014-07-28,LG,144
2014-07-29,CP,322
2014-07-29,FT,46
2014-07-29,LG,158
2014-07-30,CP,381
2014-07-30,FT,80
2014-07-30,LG,144
2014-07-31,CP,405
2014-07-31,FT,73
2014-07-31,LG,148
2014-08-01,CP,422
2014-08-01,FT,65
2014-08-01,LG,180
2014-08-02,CP,338
2014-08-02,FT,66
2014-08-02,LG,136
2014-08-03,CP,297
2014-08-03,FT,55
2014-08-03,LG,124
2014-08-04,CP,348
2014-08-04,FT,69
2014-08-04,LG,172
2014-08-05,CP,390
2014-08-05,FT,64
2014-08-05,LG,152
2014-08-06,CP,343
2014-08-06,FT,65
2014-08-06,LG,154
2014-08-07,CP,381
2014-08-07,FT,51
2014-08-07,LG,153
2014-08-08,CP,354
2014-08-08,FT,77
2014-08-08,LG,170
2014-08-09,CP,314
2014-08-09,FT,71
2014-08-09,LG,153
2014-08-10,CP,289
2014-08-10,FT,76
2014-08-10,LG,147
2014-08-11,CP,383
2014-08-11,FT,63
2014-08-11,LG,158
2014-08-12,CP,317
2014-08-12,FT,55
2014-08-12,LG,119
2014-08-13,CP,349
2014-08-13,FT,53
2014-08-13,LG,170
2014-08-14,CP,396
2014-08-14,FT,55
2014-08-14,LG,174
2014-08-15,CP,331
2014-08-15,FT,67
